village_code,object_id,block_code,block_name,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
401009,21-382-03400,3400,JAJPUR,15.0,124,4,2,0.0,0
426430,21-396-03557,3557,RAYAGADA,3.0,13,4,4,0.0,3
422020,21-394-03532,3532,KHARIAR,18.5,243,3,2,133.0,0
427062,21-396-03555,3555,PADMAPUR,35.0,40,5,4,3.0,1
425927,21-396-03557,3552,KASIPUR,2.0,12,5,4,0.0,1
403266,21-383-03350,3350,DHENKANAL SADAR,150.0,89,4,2,0.0,15
422019,21-394-03532,3532,KHARIAR,45.0,493,3,2,184.0,0
383148,21-373-03347,3347,REAMAL,39.2,36,4,4,0.0,0
391098,21-376-03512,3512,UDALA,177.0,254,3,2,0.0,3
907888,21-398-03479,3476,NANDAPUR,25.0,25,2,2,1.0,2
421092,21-393-03295,3295,SAINTALA,360.0,181,4,2,16.0,5
410976,21-388-03364,3371,DHARAKOTE,65.0,121,3,4,1.0,57
410981,21-388-03364,3371,DHARAKOTE,3.5,60,3,4,2.0,20
383158,21-373-03347,3347,REAMAL,38.5,90,4,2,0.0,5
430821,21-399-03483,3483,CHITRAKONDA,14.0,20,5,4,0.0,15
408432,21-386-03458,3458,BANAPUR,2.48,278,3,2,20.0,1
383159,21-373-03347,3347,REAMAL,30.12,41,3,2,0.0,0
412037,21-388-03369,3373,GANJAM,120.0,87,3,4,20.0,40
401094,21-382-03402,3402,RASULPUR,200.12,256,3,2,0.0,3
409493,21-387-03539,3539,GOP,130.0,98,3,2,0.0,18
408488,21-386-03458,3458,BANAPUR,2.0,65,3,2,1.0,1
430799,21-399-03483,3483,CHITRAKONDA,15.1,25,5,4,0.0,12
402707,21-383-03351,3351,GONDIA,2.0,126,4,3,0.0,0
402738,21-383-03351,3351,GONDIA,180.0,232,4,3,0.0,1
421090,21-393-03295,3295,SAINTALA,80.0,48,4,4,6.0,3
421481,,3292,MURIBAHAL,200.0,295,4,2,7.0,60
409492,21-387-03539,3539,GOP,0.0,139,3,2,0.0,6
414583,21-396-03550,3359,KASINAGAR,7.48,47,3,2,0.0,0
426176,21-396-03552,3552,KASIPUR,20.25,60,3,4,20.0,5
381048,21-371-03408,3408,LAKHANPUR,481.0,526,3,2,400.0,45
402258,21-383-03356,3356,PARJANG,2.0,322,3,4,25.0,25
409487,21-387-03539,3539,GOP,5.0,417,3,2,0.0,10
424856,21-396-03554,3554,MUNIGUDA,5.14,10,5,4,0.0,1
409486,21-387-03539,3539,GOP,218.0,279,3,2,0.0,66
393790,21-377-03309,3309,SORO,50.28,82,4,2,0.0,23
389585,21-376-03489,3489,BANGRIPOSI,0.5,124,2,2,5.0,5
402703,21-383-03351,3351,GONDIA,57.0,97,4,3,0.0,0
389756,21-376-03509,3509,SULIAPADA,0.77,176,3,2,0.0,45
429553,21-398-03474,3474,LAMTAPUT,72.0,42,4,4,0.0,32
383154,21-373-03347,3347,REAMAL,28.3,150,3,2,0.0,12
400893,21-382-03400,3400,JAJPUR,15.0,197,3,2,0.0,30
383151,21-373-03347,3347,REAMAL,0.0,80,4,2,0.0,28
400887,21-382-03400,3400,JAJPUR,20.0,218,3,2,0.0,0
424579,21-396-03554,3554,MUNIGUDA,1.0,1,5,4,0.0,1
430994,21-399-03480,3480,KALIMELA,250.0,600,4,2,30.0,300
389781,21-376-03509,3509,SULIAPADA,37.0,180,2,4,0.0,151
389783,21-376-03509,3509,SULIAPADA,48.0,26,3,2,0.0,15
424568,21-396-03554,3554,MUNIGUDA,3.0,14,3,4,0.0,5
383156,21-373-03347,3347,REAMAL,15.0,27,3,2,0.0,0
425163,21-396-03548,3548,CHANDRAPUR,68.0,22,1,2,0.0,8
424589,21-396-03554,3554,MUNIGUDA,4.0,16,5,4,0.0,10
400879,21-382-03400,3400,JAJPUR,20.0,122,3,2,0.0,10
429554,21-398-03471,3474,LAMTAPUT,18.0,147,4,4,0.0,132
402713,21-383-03351,3351,GONDIA,50.0,189,4,4,55.0,20
400892,21-382-03400,3400,JAJPUR,15.0,58,4,2,0.0,10
430812,21-399-03483,3483,CHITRAKONDA,15.2,20,5,4,0.0,6
412666,21-388-03382,3382,RANGEILUNDA,35.29,500,4,3,256.0,2
402815,21-383-03351,3351,GONDIA,40.0,784,2,4,25.0,5
402818,21-383-03351,3351,GONDIA,25.0,60,3,2,40.0,23
424578,21-396-03554,3554,MUNIGUDA,1.0,1,5,4,0.0,1
429780,21-398-03476,3474,LAMTAPUT,144.0,109,4,4,0.0,2
388268,21-376-03492,3492,BIJATALA,15.0,122,3,2,0.0,2
424592,21-396-03554,3554,MUNIGUDA,1.0,1,5,4,0.0,1
402660,21-383-03351,3351,GONDIA,102.85,220,3,3,0.0,10
424588,21-396-03554,3554,MUNIGUDA,1.0,1,5,4,0.0,1
423066,21-395-03409,3418,LANJIGARH,10.0,45,2,4,20.0,1
400184,21-381-03337,3338,KANTAPADA,62.0,244,1,3,120.0,50
388285,21-376-03492,3492,BIJATALA,1.25,105,3,2,0.0,1
429758,21-398-03474,3474,LAMTAPUT,315.0,82,3,4,0.0,1
388298,21-376-03492,3492,BIJATALA,0.0,61,3,2,0.0,1
404057,21-384-03283,3283,TALACHER,40.0,16,4,2,15.0,14
402721,21-383-03351,3351,GONDIA,0.0,1,4,4,0.0,0
422035,21-394-03532,3532,KHARIAR,46.5,249,3,2,123.0,0
402722,21-383-03351,3351,GONDIA,0.0,1,5,4,0.0,1
388291,21-376-03492,3492,BIJATALA,0.0,133,3,2,0.0,1
389754,21-376-03509,3509,SULIAPADA,46.0,85,3,2,85.0,45
402736,21-383-03351,3351,GONDIA,18.0,150,4,3,0.0,1
388297,21-376-03492,3492,BIJATALA,0.0,190,3,2,0.0,10
402669,21-383-03351,3351,GONDIA,0.0,20,5,4,0.0,1
391065,21-376-03512,3512,UDALA,20.0,350,2,2,0.0,4
406182,21-385-03523,3523,BHAPUR,208.0,659,3,3,0.0,0
402653,21-383-03351,3351,GONDIA,40.0,88,4,4,0.0,1
425264,21-396-03548,3548,CHANDRAPUR,80.0,7,1,2,0.0,3
382340,21-372-03565,3565,RAIRAKHOL,60.0,60,1,2,0.0,60
402702,21-383-03351,3351,GONDIA,45.0,54,4,3,0.0,1
431098,21-399-03480,3480,KALIMELA,20.0,187,4,2,2.0,6
416913,21-390-03433,3433,TUMUDIBANDH,18.0,46,3,4,0.0,30
402729,21-383-03351,3351,GONDIA,6.0,290,4,4,0.0,2
402733,21-383-03351,3351,GONDIA,16.0,1786,3,2,1.0,2
389752,21-376-03509,3509,SULIAPADA,33.0,113,3,4,113.0,85
389587,21-376-03489,3489,BANGRIPOSI,0.5,94,1,2,5.0,5
406225,21-385-03523,3523,BHAPUR,59.0,53,4,2,0.0,0
907582,21-385-03523,3523,BHAPUR,1.0,1,4,3,0.0,1
402743,21-383-03351,3351,GONDIA,360.0,1786,3,2,25.0,4
414051,,3362,R.UDAYAGIRI,0.0,23,4,4,0.0,23
410165,21-387-03537,3542,KRUSHNAPRASAD,170.0,572,4,4,2.0,12
402792,21-383-03350,3351,GONDIA,20.56,79,3,2,0.0,1
410032,21-387-03537,3542,KRUSHNAPRASAD,20.0,130,3,4,1.0,2
409732,21-387-03545,3545,SADAR,120.0,815,4,3,222.0,42
410203,21-387-03542,3542,KRUSHNAPRASAD,25.23,149,4,4,2.0,40
388296,21-376-03492,3492,BIJATALA,0.0,351,3,2,0.0,2
388293,21-376-03492,3492,BIJATALA,0.0,54,3,2,0.0,2
410218,21-387-03542,3542,KRUSHNAPRASAD,55.78,237,4,4,35.0,45
403806,21-384-03280,3280,KANIHA,2.5,250,3,2,30.0,60
414067,,3362,R.UDAYAGIRI,0.0,35,3,4,0.0,27
390649,21-376-03490,3487,BADASAHI,192.0,122,1,4,20.0,2
390721,21-376-03490,3487,BADASAHI,184.0,243,3,4,120.0,1
390672,21-376-03490,3487,BADASAHI,184.0,87,2,4,28.0,1
390670,21-376-03490,3487,BADASAHI,98.0,124,2,4,25.0,1
411226,21-388-03364,3364,ASKA,1.0,134,4,2,0.0,8
411309,21-388-03364,3364,ASKA,7.0,99,4,2,0.0,13
402261,21-383-03356,3356,PARJANG,1.0,64,3,3,20.0,10
426133,21-396-03552,3552,KASIPUR,2.0,16,4,4,0.0,13
410201,21-387-03542,3542,KRUSHNAPRASAD,80.0,103,4,3,9.0,62
390767,21-376-03487,3487,BADASAHI,43.11,99,4,4,2.0,0
410219,21-387-03542,3542,KRUSHNAPRASAD,157.0,130,4,4,16.0,10
409768,21-387-03545,3545,SADAR,30.0,79,4,3,22.0,20
410202,21-387-03542,3542,KRUSHNAPRASAD,78.21,216,4,2,35.0,110
388191,21-376-03492,3492,BIJATALA,0.0,130,3,2,0.0,1
401522,21-382-03402,3402,RASULPUR,20.0,358,4,2,60.0,40
410198,21-387-03542,3542,KRUSHNAPRASAD,0.0,150,3,2,0.0,140
401479,21-382-03402,3402,RASULPUR,40.0,90,2,2,0.0,34
389782,21-376-03509,3509,SULIAPADA,36.0,76,3,2,0.0,52
417724,21-392-03572,3331,KANTAMAL,30.0,12,4,2,0.0,12
411312,21-388-03377,3371,DHARAKOTE,110.0,413,4,2,255.0,41
411324,21-388-03365,3371,DHARAKOTE,22.0,83,3,2,1.0,1
387788,21-376-03492,3492,BIJATALA,127.2,83,3,2,0.0,1
399771,21-381-03342,3342,NISCHINTA KOILI,54.5,773,4,3,0.0,29
388195,21-376-03492,3492,BIJATALA,17.0,222,3,3,11.0,1
401502,21-382-03402,3402,RASULPUR,2.0,190,3,2,2.0,1
410189,21-387-03542,3542,KRUSHNAPRASAD,15.0,65,3,2,1.0,10
389452,21-376-03489,3489,BANGRIPOSI,0.25,30,1,2,5.0,5
389763,21-376-03509,3509,SULIAPADA,7.0,121,3,4,121.0,112
426152,21-396-03552,3552,KASIPUR,15.0,41,4,4,0.0,27
382360,21-372-03565,3565,RAIRAKHOL,30.0,81,5,4,0.0,70
430939,21-399-03484,3482,KORUKONDA,5.0,11,4,2,0.0,6
385762,21-375-03453,3453,PATANA,15.0,16,2,4,0.0,16
389753,21-376-03509,3509,SULIAPADA,35.0,115,3,2,83.0,98
399828,21-381-03342,3342,NISCHINTA KOILI,43.1,47,4,2,0.0,13
402805,21-383-03351,3351,GONDIA,6.0,376,4,4,0.0,25
410190,21-387-03542,3542,KRUSHNAPRASAD,2.0,383,5,2,0.0,20
387777,21-376-03492,3492,BIJATALA,45.0,57,3,2,0.0,33
402739,21-383-03351,3351,GONDIA,110.0,257,4,2,2.0,1
387771,21-376-03492,3492,BIJATALA,7.4,72,3,2,0.0,2
923652,21-399-03482,3483,CHITRAKONDA,20.0,42,5,4,0.0,20
385822,21-375-03454,3454,SAHARAPADA,120.0,91,3,4,0.0,3
413414,21-388-03379,3379,PATRAPUR,0.90652,18,4,4,3.0,4
389761,21-376-03509,3509,SULIAPADA,17.0,65,3,2,62.0,54
421856,21-394-03533,3533,KOMNA,40.0,155,3,2,0.0,4
411507,21-388-03380,3380,POLOSARA,7.5,12,4,2,0.0,4
389586,21-376-03489,3489,BANGRIPOSI,1.0,135,1,2,8.0,10
389762,21-376-03509,3509,SULIAPADA,13.0,81,3,4,0.0,53
410208,21-387-03542,3542,KRUSHNAPRASAD,15.0,206,3,2,0.0,101
389764,21-376-03509,3509,SULIAPADA,17.0,108,3,4,108.0,45
419925,21-393-03291,3291,LOISINGA,436.0,573,4,2,535.0,42
396165,21-379-03434,3434,AUL,31.42,125,4,2,100.0,85
414455,,3358,GUMMA,10.76,238,4,2,167.0,29
421619,21-394-03534,3534,NUAPADA,215.0,351,3,2,0.0,93
405275,21-384-03276,3276,ANUGUL,30.0,70,2,3,0.0,5
402816,21-383-03351,3351,GONDIA,180.0,193,2,4,180.0,50
393681,21-377-03308,3304,KHAIRA,35.0,85,4,2,45.0,3
410206,21-387-03542,3542,KRUSHNAPRASAD,10.0,110,3,2,0.0,20
414331,21-389-03357,3358,GUMMA,5.5,21,4,2,0.0,4
423135,,3418,LANJIGARH,30.0,35,3,4,0.0,10
402814,21-383-03351,3351,GONDIA,400.0,389,2,2,1.0,1
389759,21-376-03509,3509,SULIAPADA,40.0,113,3,3,113.0,85
429775,21-398-03474,3474,LAMTAPUT,182.0,295,4,4,0.0,50
408515,21-386-03458,3458,BANAPUR,2.0,25,3,2,1.0,1
389706,21-376-03509,3509,SULIAPADA,0.0,254,3,4,0.0,16
402078,21-382-03394,3395,BARI,80.0,550,4,2,0.0,48
415300,21-390-03429,3429,PHIRINGIA,9.0,120,4,2,0.0,17
412008,21-388-03373,3373,GANJAM,121.0,101,3,2,7.0,18
426512,21-396-03557,3557,RAYAGADA,65.0,284,2,4,0.0,1
412011,21-388-03373,3373,GANJAM,120.0,92,3,2,35.0,15
415304,21-390-03429,3429,PHIRINGIA,1.75,20,2,4,0.0,1
416714,,3433,TUMUDIBANDH,20.0,55,3,4,0.0,40
398529,21-381-03340,3340,NARASINGHPUR,2.47,65,3,4,18.0,2
382339,21-372-03565,3565,RAIRAKHOL,30.0,93,2,2,0.0,92
382356,21-372-03565,3565,RAIRAKHOL,20.0,125,5,4,0.0,120
429779,21-398-03474,3474,LAMTAPUT,90.0,116,4,4,0.0,2
422030,21-394-03532,3532,KHARIAR,85.0,136,4,2,0.0,0
426542,21-396-03557,3557,RAYAGADA,12.0,46,2,3,0.0,8
420943,21-393-03287,3287,BELPARA,40.0,95,2,2,0.0,20
427220,21-397-03522,3520,RAIGHAR,130.0,356,3,4,0.0,297
414315,21-389-03357,3358,GUMMA,5.0,30,4,2,0.0,3
389455,21-376-03489,3489,BANGRIPOSI,0.5,43,2,2,0.0,8
396136,21-379-03434,3434,AUL,12.0,43,2,3,27.0,8
429769,21-398-03479,3474,LAMTAPUT,215.0,186,3,4,0.0,2
396134,21-379-03434,3434,AUL,100.0,185,3,3,65.0,44
923653,21-399-03482,3483,CHITRAKONDA,48.0,63,5,4,0.0,10
410207,21-387-03542,3542,KRUSHNAPRASAD,10.0,51,2,2,7.0,25
408507,21-386-03458,3458,BANAPUR,2.48,24,3,2,1.0,1
387267,21-375-03449,3449,HATADIHI,158.3,259,3,2,0.0,22
399192,21-381-03337,3332,ATHAGAD,2.0,100,4,4,80.0,10
406123,21-385-03523,3523,BHAPUR,227.0,396,4,2,0.0,0
399188,21-381-03337,3332,ATHAGAD,0.0,200,4,4,150.0,12
406124,21-385-03523,3523,BHAPUR,325.0,1098,4,3,0.0,0
414539,21-389-03357,3359,KASINAGAR,135.478,80,3,2,0.0,7
398858,21-385-03523,3334,BANKI,0.0,100,4,3,0.0,100
414325,21-389-03357,3358,GUMMA,28.1,74,4,2,0.0,3
907063,21-386-03463,3343,SALEPUR,1.6,140,4,3,50.0,5
385770,21-375-03452,3453,PATANA,670.0,280,3,2,20.0,5
408499,21-386-03458,3458,BANAPUR,2.0,260,3,2,250.0,1
406177,21-385-03523,3523,BHAPUR,88.0,138,4,2,0.0,0
410204,21-387-03542,3542,KRUSHNAPRASAD,80.0,271,3,2,0.0,200
408506,21-386-03458,3458,BANAPUR,2.0,106,3,2,1.0,1
406133,21-385-03523,3523,BHAPUR,124.0,161,4,3,0.0,0
413415,21-388-03379,3379,PATRAPUR,0.25634,9,4,4,2.0,6
406134,21-385-03523,3523,BHAPUR,0.0,1,5,4,0.0,0
408501,21-386-03458,3458,BANAPUR,2.3,450,3,3,3.0,6
396135,21-379-03434,3434,AUL,130.0,341,3,2,90.0,6
406137,21-385-03523,3523,BHAPUR,52.0,137,4,2,0.0,0
410263,21-388-03367,3367,BHANJANAGAR,2.47,253,4,2,0.0,1
413407,21-388-03379,3379,PATRAPUR,3.25,30,4,2,1.0,2
406138,21-385-03523,3523,BHAPUR,79.0,259,4,2,0.0,0
410264,21-388-03367,3367,BHANJANAGAR,4.47,269,4,2,0.0,1
411252,21-388-03364,3364,ASKA,33.0,158,4,2,2.0,0
410279,21-388-03367,3367,BHANJANAGAR,1.47,27,4,2,0.0,1
426153,21-396-03552,3552,KASIPUR,2.0,15,4,4,0.0,7
411476,21-388-03380,3380,POLOSARA,56.0,109,3,4,12.0,15
408497,21-386-03458,3458,BANAPUR,2.48,720,3,2,20.0,1
380730,21-370-03313,3314,BHATLI,403.0,479,4,2,0.0,15
410265,21-388-03367,3367,BHANJANAGAR,2.47,37,4,2,0.0,1
396166,21-379-03434,3434,AUL,52.7,240,3,4,180.0,118
385749,21-375-03453,3453,PATANA,147.0,425,5,4,0.0,10
410281,21-388-03367,3367,BHANJANAGAR,2.47,185,3,2,50.0,175
403807,21-384-03280,3280,KANIHA,1.5,30,3,2,10.0,15
431055,21-399-03480,3480,KALIMELA,50.0,918,4,2,25.0,50
396168,21-379-03434,3434,AUL,31.03,89,4,3,57.0,58
380729,21-370-03313,3314,BHATLI,291.0,182,4,2,0.0,20
414317,21-389-03357,3358,GUMMA,3.0,33,4,2,0.0,1
429802,21-398-03479,3474,LAMTAPUT,20.0,78,3,4,0.0,8
425922,21-396-03557,3552,KASIPUR,5.0,26,1,4,0.0,2
419963,21-393-03285,3291,LOISINGA,186.0,226,4,3,180.0,220
380685,21-370-03313,3314,BHATLI,144.22,122,4,2,0.0,102
411266,21-388-03371,3371,DHARAKOTE,42.5,139,4,2,14.0,2
389732,21-376-03509,3509,SULIAPADA,10.0,9,3,4,0.0,3
423096,21-395-03409,3418,LANJIGARH,102.0,70,5,4,1.0,3
385051,21-374-03576,3576,BONAIGARH,200.0,285,3,4,120.0,5
413420,21-388-03379,3379,PATRAPUR,30.0,47,4,2,1.0,47
400037,21-386-03463,3343,SALEPUR,2.5,180,4,3,120.0,0
390707,21-376-03499,3487,BADASAHI,29.0,304,4,4,155.0,294
410199,21-387-03542,3542,KRUSHNAPRASAD,90.0,57,3,2,0.0,7
426140,21-396-03552,3552,KASIPUR,23.0,77,4,4,0.0,64
408498,21-386-03458,3458,BANAPUR,250.0,130,1,2,2.0,50
416912,,3433,TUMUDIBANDH,25.0,41,3,4,0.0,33
413428,21-388-03379,3379,PATRAPUR,3.421,49,4,2,1.0,12
419152,21-391-03330,3572,ULLUNDA,68.0,61,3,2,0.0,20
413421,21-388-03379,3379,PATRAPUR,6.254,22,4,3,16.0,1
414334,21-389-03357,3358,GUMMA,5.0,24,4,4,0.0,5
410209,21-387-03542,3542,KRUSHNAPRASAD,5.0,135,3,2,30.0,80
419965,21-393-03291,3285,BALANGIR,120.07,276,3,2,0.0,5
430434,21-395-03417,3485,MATHILI,133.28,127,3,2,0.0,1
402834,,3353,KAMAKHYANAGAR,40.0,3500,4,4,500.0,25
429806,21-398-03479,3474,LAMTAPUT,142.0,122,3,4,0.0,69
429811,21-398-03479,3474,LAMTAPUT,59.6,30,3,4,0.0,21
413443,21-388-03379,3379,PATRAPUR,1.25058,21,4,4,12.0,2
413442,21-388-03379,3379,PATRAPUR,1.95,34,4,4,3.0,3
414264,21-389-03357,3358,GUMMA,1.0,1,2,4,0.0,1
417289,21-388-03385,3424,DARINGIBADI,3.0,32,2,4,0.0,1
429791,21-398-03478,3476,NANDAPUR,3.0,252,3,2,2.0,1
419922,21-393-03291,3291,LOISINGA,160.0,173,4,2,0.0,3
413440,21-388-03379,3379,PATRAPUR,0.95,18,4,2,2.0,3
429731,21-398-03478,3476,NANDAPUR,2.0,252,3,2,2.0,1
398625,21-381-03340,3340,NARASINGHPUR,100.0,177,4,2,0.0,2
408099,21-386-03465,3462,CHILIKA,37.0,83,4,2,0.0,3
385050,21-374-03576,3576,BONAIGARH,120.0,150,1,2,60.0,8
419943,21-393-03291,3285,BALANGIR,20.0,160,3,2,0.0,5
386532,21-375-03448,3447,GHATGAON,30.0,62,2,2,8.0,48
400171,21-381-03337,3338,KANTAPADA,19.0,77,3,3,0.0,25
386533,21-375-03447,3447,GHATGAON,260.0,204,2,2,0.0,3
398633,21-381-03340,3340,NARASINGHPUR,15.0,910,3,4,0.0,90
398635,21-381-03340,3340,NARASINGHPUR,20.0,300,2,2,70.0,50
398469,21-381-03340,3340,NARASINGHPUR,15.0,41,2,2,35.0,3
415132,,3429,PHIRINGIA,26.21,38,3,4,0.0,3
419944,21-393-03291,3285,BALANGIR,530.02,648,3,3,0.0,2
386568,21-375-03447,3447,GHATGAON,600.0,160,2,2,12.0,45
398598,21-381-03340,3340,NARASINGHPUR,28.98,272,3,2,0.0,5
386569,21-375-03447,3447,GHATGAON,35.0,126,2,2,0.0,110
411208,21-388-03364,3364,ASKA,240.0,159,3,2,53.0,32
412556,21-388-03378,3378,KUKUDAKHANDI,100.2,113,4,2,25.0,25
385057,21-374-03576,3576,BONAIGARH,3.7,386,1,2,25.0,25
410076,,3542,KRUSHNAPRASAD,1.42,204,3,2,0.0,10
398599,21-381-03340,3340,NARASINGHPUR,35.47,232,3,4,0.0,3
398583,21-381-03340,3340,NARASINGHPUR,42.85,277,3,2,0.0,8
398601,21-381-03340,3340,NARASINGHPUR,28.5,121,3,4,0.0,2
413403,21-388-03379,3379,PATRAPUR,1.95,22,4,2,12.0,2
398556,21-381-03340,3340,NARASINGHPUR,12.2,59,4,4,0.0,3
398563,21-381-03340,3340,NARASINGHPUR,1.5,13,2,4,0.0,2
430154,21-399-03482,3482,KORUKONDA,20.64,17,3,2,12.0,17
398466,21-381-03340,3340,NARASINGHPUR,0.0,1,5,4,0.0,1
390236,21-377-03303,3505,RASGOVINDPUR,1.0,55,2,2,0.0,6
395913,21-379-03442,3442,RAJNAGAR,1.0,1,4,2,0.0,1
398630,21-381-03340,3340,NARASINGHPUR,20.0,200,3,4,0.0,5
395891,21-379-03442,3442,RAJNAGAR,8.0,10,4,2,0.0,3
408155,21-386-03465,3462,CHILIKA,58.0,137,4,2,0.0,8
419959,21-393-03285,3291,LOISINGA,100.0,145,4,2,0.0,120
429807,21-398-03479,3474,LAMTAPUT,32.0,25,5,4,0.0,21
398463,21-381-03340,3340,NARASINGHPUR,2.57,283,3,2,0.0,7
410435,21-388-03368,3368,BUGUDA,10.0,507,2,4,0.0,160
408154,21-386-03465,3462,CHILIKA,164.0,298,4,2,0.0,21
403809,21-384-03280,3280,KANIHA,2.0,45,3,4,25.0,28
413409,21-388-03379,3379,PATRAPUR,17.004,25,4,2,23.0,16
382316,21-372-03565,3565,RAIRAKHOL,35.0,80,2,2,0.0,75
400189,21-381-03337,3338,KANTAPADA,53.0,240,4,3,0.0,20
430147,21-399-03485,3485,MATHILI,58.22,137,3,4,0.0,65
398451,21-381-03340,3340,NARASINGHPUR,3.0,29,3,3,0.0,2
400188,21-381-03337,3338,KANTAPADA,24.0,198,4,3,15.0,15
411220,21-388-03368,3364,ASKA,23.5,498,3,3,247.0,14
398565,21-381-03340,3340,NARASINGHPUR,20.0,286,4,4,0.0,10
398567,21-381-03340,3340,NARASINGHPUR,3.5,26,2,4,0.0,2
412009,21-388-03377,3373,GANJAM,15.0,32,3,2,20.0,1
386397,21-375-03455,3455,TELKOI,5.0,63,3,4,1.0,2
386372,21-375-03455,3455,TELKOI,50.0,124,3,3,0.0,5
414366,21-389-03357,3358,GUMMA,1.0,1,5,4,0.0,1
387161,21-375-03449,3449,HATADIHI,71.64,34,2,4,0.0,34
386375,21-375-03455,3455,TELKOI,30.0,53,3,3,0.0,2
387246,21-375-03449,3449,HATADIHI,71.21,267,1,2,0.0,0
386377,21-375-03455,3455,TELKOI,250.0,399,3,2,0.0,0
386323,21-375-03455,3455,TELKOI,50.0,87,1,4,0.0,6
386448,21-375-03455,3455,TELKOI,40.2,45,2,4,0.0,12
386400,21-375-03455,3455,TELKOI,90.0,153,2,4,0.0,40
386366,21-375-03455,3455,TELKOI,107.0,171,4,2,130.0,1
405180,21-384-03276,3276,ANUGUL,1.0,1,5,4,0.0,1
399856,21-381-03342,3342,NISCHINTA KOILI,39.63,245,4,2,0.0,0
387247,21-375-03449,3449,HATADIHI,26.12,92,1,2,45.0,0
426120,21-396-03552,3552,KASIPUR,25.0,135,4,4,0.0,99
429677,21-398-03479,3476,NANDAPUR,40.0,65,3,4,45.0,6
385658,21-375-03445,3445,CHAMPUA,247.0,280,2,2,20.0,30
427715,21-397-03519,3519,PAPADAHANDI,65.0,569,3,2,12.0,29
408157,21-386-03465,3462,CHILIKA,34.0,135,4,2,0.0,4
427744,21-397-03519,3519,PAPADAHANDI,371.54,341,3,2,311.0,3
383149,21-373-03347,3347,REAMAL,0.0,66,3,4,0.0,6
427742,21-397-03519,3519,PAPADAHANDI,256.0,284,3,2,23.0,12
907499,21-381-03337,3332,ATHAGAD,0.0,50,4,4,20.0,8
408156,21-386-03465,3462,CHILIKA,59.0,169,4,2,0.0,5
383136,21-373-03347,3347,REAMAL,18.15,51,3,2,0.0,5
383139,21-373-03347,3347,REAMAL,189.53,297,3,2,0.0,0
408083,21-386-03465,3462,CHILIKA,42.0,187,4,2,187.0,1
395894,21-379-03442,3442,RAJNAGAR,20.0,47,4,2,0.0,4
427745,21-397-03519,3519,PAPADAHANDI,48.26,37,3,4,0.0,12
427747,21-397-03519,3519,PAPADAHANDI,158.11,248,3,2,104.0,43
387249,21-375-03449,3449,HATADIHI,50.0,307,3,2,0.0,0
427709,21-397-03519,3519,PAPADAHANDI,200.0,162,3,4,100.0,0
430814,21-399-03483,3483,CHITRAKONDA,0.0,11,3,4,0.0,1
400039,21-386-03463,3343,SALEPUR,1.6,210,4,3,50.0,0
430552,21-399-03481,3481,KHAIRAPUT,0.12,148,2,4,0.0,130
411903,21-388-03377,3377,KHALLIKOTE,56.0,415,4,2,300.0,36
395899,21-379-03442,3442,RAJNAGAR,85.0,388,4,2,0.0,24
383137,21-373-03347,3347,REAMAL,95.35,368,3,2,15.0,67
414327,21-389-03357,3358,GUMMA,60.0,59,4,3,0.0,2
427725,21-397-03519,3519,PAPADAHANDI,2.47,138,4,2,30.0,20
383140,21-373-03347,3347,REAMAL,38.5,92,3,2,0.0,7
389624,21-376-03489,3489,BANGRIPOSI,0.0,30,5,4,0.0,1
414362,21-389-03357,3358,GUMMA,12.12,33,4,2,0.0,3
383153,21-373-03347,3347,REAMAL,35.26,60,3,2,60.0,0
383155,21-373-03347,3347,REAMAL,28.71,38,3,2,0.0,5
427724,21-397-03519,3519,PAPADAHANDI,2.47,1260,4,2,50.0,50
395870,21-379-03442,3442,RAJNAGAR,3.0,22,4,2,0.0,5
409663,21-387-03546,3546,SATYABADI,1.2,460,5,4,2.0,1
395896,21-379-03442,3442,RAJNAGAR,10.0,72,4,2,0.0,5
427728,21-397-03519,3519,PAPADAHANDI,2.47,315,4,2,50.0,25
402606,21-383-03353,3349,BHUBAN,100.0,330,3,2,200.0,2
425870,21-396-03557,3552,KASIPUR,10.0,18,3,4,0.0,5
389439,21-376-03489,3489,BANGRIPOSI,60.0,110,3,2,0.0,14
412660,21-388-03382,3382,RANGEILUNDA,14.34,1642,4,3,612.0,153
424612,21-396-03554,3554,MUNIGUDA,1.0,20,3,4,0.0,9
408098,21-386-03465,3462,CHILIKA,30.0,132,4,2,132.0,2
426460,21-396-03557,3557,RAYAGADA,10.0,35,3,2,0.0,1
408097,21-386-03465,3462,CHILIKA,25.0,109,4,2,109.0,9
408162,21-386-03465,3462,CHILIKA,38.0,59,4,2,59.0,5
383210,,3347,REAMAL,3.0,61,4,2,0.0,22
399822,21-381-03342,3342,NISCHINTA KOILI,64.0,4,5,4,0.0,1
383216,,3347,REAMAL,70.0,34,4,4,0.0,7
429142,21-398-03473,3473,KUNDURA,400.73,421,3,2,153.0,37
411115,21-388-03385,3371,DHARAKOTE,12.0,15,4,2,0.0,10
388210,21-376-03492,3492,BIJATALA,10.0,33,3,2,5.0,1
411148,21-388-03385,3371,DHARAKOTE,22.0,70,4,2,0.0,13
